OBJECTID,ED_GUID,ED_OFFICIA,ED_ENGLISH,ED_GAEILGE,ED_ID_STR,ED_PART_CO,COUNTY_COD,COUNTY_ENG,COUNTY_GAE,CSO_LEA,SHAPE_Leng,SHAPE_Area
"3017",2ae19629-229c-13a3-e055-000000000001,Y,WINDMILL CROSS,CROIS AN MHUILINN GHAOITHE,"087089","1","06",KILDARE,Cill Dara,CLANE,18340.607567065493640,-13974473.478145405650139
"3018",2ae19629-229d-13a3-e055-000000000001,N,ATHY EAST URBAN,BAILE ÁTHA Í THOIR (UIRBEACH),"087090","1","06",KILDARE,Cill Dara,ATHY,7753.128014944291863,-2185691.873931763693690
"3019",2ae19629-229e-13a3-e055-000000000001,Y,AGHAVILLER,ÁTH AN BHIOLAIR,"097001","1","07",KILKENNY,Cill Chainnigh,CALLAN-THOMASTOWN,27198.248249063624826,-17593362.259565539658070
"3020",2ae19629-229f-13a3-e055-000000000001,Y,KILLINANE,CILL LONÁIN,"077105","1","19",KERRY,Ciarraí,KENMARE,37520.221194686651870,-51573004.905223011970520
"3021",2ae19629-22a0-13a3-e055-000000000001,Y,KILLORGLIN,CILL ORGLAN,"077106","1","19",KERRY,Ciarraí,KENMARE,59067.686632002623810,-36111376.729999616742134
"3022",2ae19629-22a1-13a3-e055-000000000001,Y,KILLURY,CILL LÚIRÍ,"077107","3","19",KERRY,Ciarraí,LISTOWEL,27280.231666359763040,-18646701.410495691001415
"3023",2ae19629-22a2-13a3-e055-000000000001,Y,RATASS,RÁTH TEAS,"077146","1","19",KERRY,Ciarraí,TRALEE,22713.444597487843566,-16423217.185098642483354
"3024",2ae19629-22a3-13a3-e055-000000000001,Y,RATHEA,RÁTH Í,"077147","1","19",KERRY,Ciarraí,LISTOWEL,30955.939885890060395,-23773420.424289487302303
"3025",2ae19629-22a4-13a3-e055-000000000001,Y,CLONCURRY,CLUAIN CHONAIRE,"087027","1","06",KILDARE,Cill Dara,KILDARE,19916.078911422620877,-15742404.426329761743546
"3026",2ae19629-22a5-13a3-e055-000000000001,Y,DONADEA,DOMHNACH DHEÁ,"087028","1","06",KILDARE,Cill Dara,MAYNOOTH,35358.660762865183642,-20578881.106897294521332
"3027",2ae19629-22a6-13a3-e055-000000000001,Y,DONAGHCUMPER,DOMHNACH COMPAIR,"087029","1","06",KILDARE,Cill Dara,CELBRIDGE,36179.076555323634238,-24337240.938454076647758
"3028",2ae19629-22a7-13a3-e055-000000000001,Y,AGLISH,AN EAGLAIS,"097002","1","07",KILKENNY,Cill Chainnigh,PILTOWN,23331.446920879483514,-16461919.422963071614504
"3029",2ae19629-22a8-13a3-e055-000000000001,Y,ATTANAGH,ÁTH TANAÍ,"097003","1","07",KILKENNY,Cill Chainnigh,CASTLECOMER,32979.115517819358502,-25096151.661210607737303
"3030",2ae19629-22a9-13a3-e055-000000000001,Y,BALLEEN,BAILE UÍ EIDHIN,"097004","1","07",KILKENNY,Cill Chainnigh,CASTLECOMER,27809.135622913978295,-24498421.191426370292902
"3031",2ae19629-22aa-13a3-e055-000000000001,Y,KILMALKEDAR,CILL MAOILCHÉADAIR,"077108","2","19",KERRY,Ciarraí,CORCA DHUIBHNE,25216.817764565126708,-20108319.771127853542566
"3032",2ae19629-22ab-13a3-e055-000000000001,Y,KILMEANY,COILL MHAONAIGH,"077109","1","19",KERRY,Ciarraí,LISTOWEL,35234.945856235914107,-25724999.690688598901033
"3033",2ae19629-22ac-13a3-e055-000000000001,Y,RATHMORE,AN RÁTH MHÓR,"077148","1","19",KERRY,Ciarraí,KILLARNEY,37121.469907170590886,-39384635.550318770110607
"3034",2ae19629-22ad-13a3-e055-000000000001,Y,REEN,AN RINN,"077149","3","19",KERRY,Ciarraí,KENMARE,41935.905630902532721,-21029117.295377686619759
"3035",2ae19629-22ae-13a3-e055-000000000001,Y,ROCKFIELD,GORT NA CLOICHE,"077150","1","19",KERRY,Ciarraí,KILLARNEY,18131.951482890919578,-9599065.341667652130127
"3036",2ae19629-22af-13a3-e055-000000000001,N,DONORE,DÚN UABHAIR,"087030","1","06",KILDARE,Cill Dara,CLANE,29203.152468385967950,-20190498.824175283312798
"3037",2ae19629-22b0-13a3-e055-000000000001,N,DOWNINGS,DÚN ING,"087031","1","06",KILDARE,Cill Dara,CLANE,21476.397977393029578,-16051972.954923439770937
"3038",2ae19629-22b1-13a3-e055-000000000001,Y,DREHID,AN DROICHEAD,"087032","1","06",KILDARE,Cill Dara,CLANE,21367.057363509607967,-15538895.451015885919333
"3039",2ae19629-22b2-13a3-e055-000000000001,Y,DROICHEAD NUA (NEWBRIDGE) RURAL,DROICHEAD NUA (TUATH),"087033","1","06",KILDARE,Cill Dara,NEWBRIDGE,25842.989535868604435,-19253351.035772982984781
"3040",2ae19629-22b3-13a3-e055-000000000001,Y,BALLINAMARA,BÉAL ÁTHA NA MARBH,"097005","1","07",KILKENNY,Cill Chainnigh,CASTLECOMER,26148.360749709139782,-17436400.460023533552885
"3041",2ae19629-22b4-13a3-e055-000000000001,Y,BALLINCREA,BAILE AN CHRAOBHAIGH,"097006","1","07",KILKENNY,Cill Chainnigh,PILTOWN,23990.598711242259014,-16996921.192294389009476
"3042",2ae19629-22b5-13a3-e055-000000000001,Y,BALLYBEAGH,AN BAILE BEITHEACH,"097007","1","07",KILKENNY,Cill Chainnigh,CASTLECOMER,33300.238543889005086,-22563669.809829380363226
"3043",2ae19629-22b6-13a3-e055-000000000001,Y,KILMURRY,CILL MHUIRE,"077110","1","19",KERRY,Ciarraí,CASTLEISLAND,31960.626848910615081,-24759391.200086899101734
"3044",2ae19629-22b7-13a3-e055-000000000001,Y,KILNANARE,CILL NA NAON,"077111","1","19",KERRY,Ciarraí,CASTLEISLAND,33197.720324581336172,-37106060.292273797094822
"3045",2ae19629-22b8-13a3-e055-000000000001,Y,KILQUANE,CILL CHUÁIN,"077112","5","19",KERRY,Ciarraí,CORCA DHUIBHNE,46308.557408078937442,-39888905.575707972049713
"3046",2ae19629-22b9-13a3-e055-000000000001,Y,SCARTAGLIN,SCAIRTEACH AN GHLINNE,"077151","1","19",KERRY,Ciarraí,CASTLEISLAND,29399.231306996895000,-20636269.469524398446083
"3047",2ae19629-22ba-13a3-e055-000000000001,Y,SHRONOWEN,SRÓN ABHANN,"077152","1","19",KERRY,Ciarraí,LISTOWEL,23004.620456136497523,-15228251.422519048675895
"3048",2ae19629-22bb-13a3-e055-000000000001,Y,SNEEM,AN TSNAIDHM,"077153","3","19",KERRY,Ciarraí,KENMARE,77825.702487077156547,-65826508.672638408839703
"3049",2ae19629-22bc-13a3-e055-000000000001,Y,St. FINAN'S,TOGHROINN FHÍONÁIN,"077154","4","19",KERRY,Ciarraí,KENMARE,43944.351210306704161,-14757927.150472555309534
"3050",2ae19629-22bd-13a3-e055-000000000001,Y,STRADBALLY,AN SRÁIDBHAILE,"077155","1","19",KERRY,Ciarraí,CORCA DHUIBHNE,25098.592339807553799,-18705381.166408497840166
"3051",2ae19629-22be-13a3-e055-000000000001,Y,TAHILLA,TATHUILE,"077156","2","19",KERRY,Ciarraí,KENMARE,79046.186819840833778,-42038495.653784789144993
"3052",2ae19629-22bf-13a3-e055-000000000001,Y,DROICHEAD NUA (NEWBRIDGE) URBAN,DROICHEAD NUA (UIRBEACH),"087034","1","06",KILDARE,Cill Dara,NEWBRIDGE,7283.557872747387592,-2806429.857084237039089
"3053",2ae19629-22c0-13a3-e055-000000000001,Y,DUNFIERTH,DÚN FIRCHIRT,"087035","1","06",KILDARE,Cill Dara,CLANE,22774.571805476221925,-22447633.473237838596106
"3054",2ae19629-22c1-13a3-e055-000000000001,Y,DUNMANOGE,DÚN MOSHEANÓG,"087036","1","06",KILDARE,Cill Dara,ATHY,18808.635463092057762,-14509984.936122586950660
"3055",2ae19629-22c2-13a3-e055-000000000001,Y,DUNMURRY,DÚN MUIRÍGH,"087037","1","06",KILDARE,Cill Dara,KILDARE,22541.712940504407015,-16085650.826141700148582
"3056",2ae19629-22c3-13a3-e055-000000000001,Y,FEIGHCULLEN,FIODH CUILEANN,"087038","1","06",KILDARE,Cill Dara,KILDARE,23693.854414216919395,-11022552.401405965909362
"3057",2ae19629-22c4-13a3-e055-000000000001,Y,BALLYCALLAN,BAILE UÍ CHALLÁIN,"097008","1","07",KILKENNY,Cill Chainnigh,CASTLECOMER,27737.156041280988575,-21038495.447765674442053
"3058",2ae19629-22c5-13a3-e055-000000000001,Y,BALLYCONRA,BÉAL ÁTHA CONRÁTHA,"097009","1","07",KILKENNY,Cill Chainnigh,CASTLECOMER,19175.702675158132479,-14930866.171158013865352
"3059",2ae19629-22c6-13a3-e055-000000000001,Y,BALLYHALE,BAILE HÉIL,"097010","1","07",KILKENNY,Cill Chainnigh,CALLAN-THOMASTOWN,17314.039719347812934,-8490730.781178977340460
"3060",2ae19629-22c7-13a3-e055-000000000001,Y,CURRAGHBEG,AN CURRACH BEAG,"077057","1","19",KERRY,Ciarraí,KENMARE,31952.510866344251554,-35955991.575542084872723
"3061",2ae19629-22c8-13a3-e055-000000000001,Y,CURRAGHMORE,AN CURRACH MÓR,"077058","1","19",KERRY,Ciarraí,KENMARE,51161.129669080131862,-52606815.185964189469814
"3062",2ae19629-22c9-13a3-e055-000000000001,Y,CURRANS,NA COIRRÍNÍ,"077059","1","19",KERRY,Ciarraí,CASTLEISLAND,21705.082208469601028,-10128968.733003173023462
"3063",2ae19629-22ca-13a3-e055-000000000001,Y,DARRYNANE,DOIRE FHÍONÁIN,"077060","7","19",KERRY,Ciarraí,KENMARE,63241.003426823794143,-28765231.853675466030836
"3064",2ae19629-22cb-13a3-e055-000000000001,Y,DAWROS,DAMHROS,"077061","3","19",KERRY,Ciarraí,KENMARE,58342.726455603835348,-51928175.971224471926689
"3065",2ae19629-22cc-13a3-e055-000000000001,Y,DEELIS,DUÍLIOS,"077062","1","19",KERRY,Ciarraí,CORCA DHUIBHNE,30975.911411959852558,-33497132.520169358700514
"3066",2ae19629-22cd-13a3-e055-000000000001,Y,KILLEANY,CILL ÉINNE,"067126","1","27",GALWAY,Gaillimh,TUAM,25498.601471702630079,-19852111.598318032920361
"3067",2ae19629-22ce-13a3-e055-000000000001,Y,KILLEELY,CILL FHAOILE,"067127","1","27",GALWAY,Gaillimh,GORT-KINVARA,30837.775663905194961,-26847251.624772626906633
"3068",2ae19629-22cf-13a3-e055-000000000001,Y,KILLEEN,AN CILLÍN,"067128","1","27",GALWAY,Gaillimh,TUAM,28281.998527283903968,-22609399.077066928148270
"3069",2ae19629-22d0-13a3-e055-000000000001,Y,MOUNTHAZEL,MOUNTHAZEL,"067178","1","27",GALWAY,Gaillimh,BALLINASLOE,36419.847815829503816,-30428909.188834071159363
"3070",2ae19629-22d1-13a3-e055-000000000001,Y,MOYCULLEN,MAIGH CUILINN,"067179","1","27",GALWAY,Gaillimh,CONAMARA SOUTH,32038.737468056908256,-27322835.608482692390680
"3071",2ae19629-22d2-13a3-e055-000000000001,Y,MOYNE,MAIGHIN,"067180","1","27",GALWAY,Gaillimh,TUAM,28187.176716752808716,-20567124.988291501998901
"3072",2ae19629-22d3-13a3-e055-000000000001,Y,BALLYCONRY,BAILE UÍ CHONAIRE,"077014","1","19",KERRY,Ciarraí,LISTOWEL,22145.804463340871735,-11270021.306851234287024
"3073",2ae19629-22d4-13a3-e055-000000000001,Y,BALLYDUFF,AN BAILE DUBH,"077015","1","19",KERRY,Ciarraí,LISTOWEL,16962.998128377814282,-13066851.404180618003011
"3074",2ae19629-22d5-13a3-e055-000000000001,Y,BALLYDUFF,AN BAILE DUBH,"077016","1","19",KERRY,Ciarraí,CORCA DHUIBHNE,30829.681123515314539,-33002089.758114963769913
"3075",2ae19629-22d6-13a3-e055-000000000001,Y,DERREEN,AN DOIRÍN,"077063","1","19",KERRY,Ciarraí,CASTLEISLAND,30298.619645190032315,-21530044.063717544078827
"3076",2ae19629-22d8-13a3-e055-000000000001,Y,DINGLE,AN DAINGEAN,"077065","1","19",KERRY,Ciarraí,CORCA DHUIBHNE,9136.642777564942662,-2113483.166797244921327
"3077",2ae19629-22d9-13a3-e055-000000000001,Y,DOOCARRIG,AN DÚCHARRAIG,"077066","1","19",KERRY,Ciarraí,KILLARNEY,28105.357769805927092,-38472341.924322873353958
"3078",2ae19629-22da-13a3-e055-000000000001,Y,KILLEENAVARRA,CILL FHIONNBHARRA,"067129","1","27",GALWAY,Gaillimh,GORT-KINVARA,29541.573480425515299,-25168893.952872402966022
"3079",2ae19629-22db-13a3-e055-000000000001,Y,KILLERERIN,CILL FHIR IARAINN,"067130","1","27",GALWAY,Gaillimh,TUAM,24824.219331645883358,-22265658.605431742966175
"3080",2ae19629-22dc-13a3-e055-000000000001,Y,MOYODE,MAIGH FHÓD,"067181","1","27",GALWAY,Gaillimh,LOUGHREA,21382.412734173572971,-13148738.497963881120086
"3081",2ae19629-22dd-13a3-e055-000000000001,Y,MOYRUS,MAÍROS,"067182","4","27",GALWAY,Gaillimh,CONAMARA NORTH,90978.860286094350158,-87944861.943797141313553
"3082",2ae19629-22de-13a3-e055-000000000001,Y,OATFIELD,CORR AN CHOIRCE,"067183","1","27",GALWAY,Gaillimh,LOUGHREA,28717.542971277318429,-22772736.521785710006952
"3083",2ae19629-22df-13a3-e055-000000000001,Y,ORANMORE,ÓRÁN MÓR,"067184","1","27",GALWAY,Gaillimh,ATHENRY-ORANMORE,24035.665857247822714,-22363361.672105219215155
"3084",2ae19629-22e0-13a3-e055-000000000001,Y,OUGHTERARD,UACHTAR ARD,"067185","1","27",GALWAY,Gaillimh,CONAMARA NORTH,65351.915949259084300,-119596647.917189359664917
"3085",2ae19629-22e1-13a3-e055-000000000001,Y,OWENGOWLA,ABHAINN GHABHLA,"067186","14","27",GALWAY,Gaillimh,CONAMARA NORTH,80523.695329178750399,-54291454.367000266909599
"3086",2ae19629-22e2-13a3-e055-000000000001,Y,BALLYEGAN,BAILE UÍ AOGÁIN,"077017","1","19",KERRY,Ciarraí,CASTLEISLAND,21319.029335731996980,-14172529.397225953638554
"3087",2ae19629-22e3-13a3-e055-000000000001,Y,BALLYEGAN,BAILE UÍ AOGÁIN,"077018","1","19",KERRY,Ciarraí,LISTOWEL,16294.762472820888433,-13278702.211089193820953
"3088",2ae19629-22e4-13a3-e055-000000000001,Y,BALLYHAR,BAILE UÍ AICHIR,"077019","1","19",KERRY,Ciarraí,KILLARNEY,25631.259117568049987,-8688183.801430951803923
"3089",2ae19629-22e5-13a3-e055-000000000001,Y,COOLOO,CÚIL LÚ,"067070","1","27",GALWAY,Gaillimh,BALLINASLOE,44682.086546101978456,-27885942.481470260769129
"3090",2ae19629-22e7-13a3-e055-000000000001,Y,CRAUGHWELL,CREACHMHAOIL,"067072","1","27",GALWAY,Gaillimh,GORT-KINVARA,29028.803752170591906,-24001398.787199787795544
"3091",2ae19629-22e8-13a3-e055-000000000001,Y,KILLERORAN,CILL AR GHUALAINN,"067131","1","27",GALWAY,Gaillimh,BALLINASLOE,40029.731152011961967,-55400763.415011025965214
"3092",2ae19629-22e9-13a3-e055-000000000001,Y,KILLIAN,CILL LIATHÁIN,"067132","1","27",GALWAY,Gaillimh,BALLINASLOE,32542.070698553310649,-26610463.358156096190214
"3093",2ae19629-22ea-13a3-e055-000000000001,Y,KILLIMOR,CILL ÍOMAIR,"067133","1","27",GALWAY,Gaillimh,LOUGHREA,34433.813664692730526,-24378677.851601146161556
"3094",2ae19629-22eb-13a3-e055-000000000001,Y,PALLAS,AN PHAILÍS,"067187","1","27",GALWAY,Gaillimh,LOUGHREA,26920.428872902855801,-20667871.644365977495909
"3095",2ae19629-22ec-13a3-e055-000000000001,Y,PORTUMNA,PORT OMNA,"067188","1","27",GALWAY,Gaillimh,LOUGHREA,37518.819920896661642,-48412044.474198088049889
"3096",2ae19629-22ed-13a3-e055-000000000001,Y,RAFORD,RÁTH NA FULRACHTA,"067189","1","27",GALWAY,Gaillimh,LOUGHREA,22329.198100268506096,-15707253.051805209368467
"3097",2ae19629-22ee-13a3-e055-000000000001,Y,BALLYHEIGE,BAILE UÍ THAIDHG,"077020","4","19",KERRY,Ciarraí,LISTOWEL,31682.819036519966176,-23109328.515648152679205
"3098",2ae19629-22ef-13a3-e055-000000000001,Y,BALLYHORGAN,BAILE UÍ ODHRAGÁIN,"077021","1","19",KERRY,Ciarraí,LISTOWEL,25331.803254179296346,-18231949.917396664619446
"3099",2ae19629-22f0-13a3-e055-000000000001,Y,CREGGS,NA CREAGA,"067073","1","27",GALWAY,Gaillimh,BALLINASLOE,31694.774057924340013,-33681671.829250648617744
"3100",2ae19629-22f1-13a3-e055-000000000001,Y,CRUMPAUN,AN CROMPÁN,"067074","8","27",GALWAY,Gaillimh,CONAMARA SOUTH,87395.313836121786153,-34628701.955842249095440
"3101",2ae19629-22f2-13a3-e055-000000000001,N,CUMMER,COMAR,"067075","1","27",GALWAY,Gaillimh,TUAM,18892.480424572386255,-15550801.205760261043906
"3102",2ae19629-22f3-13a3-e055-000000000001,Y,CUR,AN CHORR,"067076","1","27",GALWAY,Gaillimh,CONAMARA NORTH,35800.159663223210373,-45531506.762854278087616
"3103",2ae19629-22f4-13a3-e055-000000000001,Y,KILLIMOR,CILL ÍOMAIR,"067134","1","27",GALWAY,Gaillimh,ATHENRY-ORANMORE,33442.875618768935965,-26335521.183078989386559
"3104",2ae19629-22f5-13a3-e055-000000000001,Y,KILLINNY,CILL EITHNE,"067135","1","27",GALWAY,Gaillimh,GORT-KINVARA,48820.010337715633796,-33650120.433627538383007
"3105",2ae19629-22f6-13a3-e055-000000000001,Y,KILLOGILLEEN,CILL Ó GCILLÍN,"067136","1","27",GALWAY,Gaillimh,GORT-KINVARA,32226.933403413575434,-25239939.564023584127426
"3106",2ae19629-22f7-13a3-e055-000000000001,Y,KILLORAN,CILL ODHRÁIN,"067137","1","27",GALWAY,Gaillimh,LOUGHREA,28875.944283876924601,-19236374.343633271753788
"3107",2ae19629-22f8-13a3-e055-000000000001,Y,RAHASANE,RÁTH ASÁIN,"067190","1","27",GALWAY,Gaillimh,GORT-KINVARA,23967.070230960885965,-15701406.702703272923827
"3108",2ae19629-22f9-13a3-e055-000000000001,Y,RAHEEN,AN RÁITHÍN,"067191","1","27",GALWAY,Gaillimh,BALLINASLOE,27464.533538363863045,-22928379.891655668616295
"3109",2ae19629-22fa-13a3-e055-000000000001,Y,RINVYLE,RINN MHAOILE,"067192","24","27",GALWAY,Gaillimh,CONAMARA NORTH,80841.580962646708940,-55511549.951899372041225
"3110",2ae19629-22fc-13a3-e055-000000000001,Y,ROUNDSTONE,CLOCH NA RÓN,"067194","6","27",GALWAY,Gaillimh,CONAMARA NORTH,67258.949025557842106,-27986594.370766282081604
"3111",2ae19629-22fd-13a3-e055-000000000001,Y,BALLYNACOURTY,BAILE NA CÚIRTE,"077022","1","19",KERRY,Ciarraí,CORCA DHUIBHNE,25726.646360300412198,-22272521.614508606493473
"3112",2ae19629-22fe-13a3-e055-000000000001,Y,BALLYNAHAGLISH,BAILE NA HEAGLAISE,"077023","3","19",KERRY,Ciarraí,TRALEE,41071.684954522694170,-19262302.930110007524490
"3113",2ae19629-22ff-13a3-e055-000000000001,Y,CURRAGHMORE,AN CURRACH MÓR,"067077","1","27",GALWAY,Gaillimh,BALLINASLOE,24368.035463090916892,-20482004.146097358316183
"3114",2ae19629-2300-13a3-e055-000000000001,Y,Crump Island,COIS CAOLÁIRE,"067078","8","27",GALWAY,Gaillimh,CONAMARA NORTH,69467.510856516106287,-64061223.884008616209030
"3115",2ae19629-2301-13a3-e055-000000000001,Y,DEERPARK,PÁIRC NA BHFIANNA,"067079","1","27",GALWAY,Gaillimh,ATHENRY-ORANMORE,23194.275619259507948,-18485748.194131635129452
"3116",2ae19629-2302-13a3-e055-000000000001,Y,DERREW,NA DOIRIÚ,"067080","1","27",GALWAY,Gaillimh,LOUGHREA,19853.719274277045770,-15121645.516432777047157
"3117",2ae19629-2304-13a3-e055-000000000001,Y,DERRYGLASSAUN,DOIRE AN GHLASÁIN,"067082","1","27",GALWAY,Gaillimh,BALLINASLOE,30903.226757449610886,-28197194.700802542269230
"3118",2ae19629-2305-13a3-e055-000000000001,Y,KILLOWER,CILL LEABHAIR,"067138","1","27",GALWAY,Gaillimh,TUAM,42113.024287072374136,-32910829.677153598517179
"3119",2ae19629-2306-13a3-e055-000000000001,Y,KILLURE,CILL IÚIR,"067139","1","27",GALWAY,Gaillimh,BALLINASLOE,39890.589630129485158,-36672675.966674901545048
"3120",2ae19629-2307-13a3-e055-000000000001,Y,RYEHILL,DROIM AN TSEAGAIL,"067195","1","27",GALWAY,Gaillimh,ATHENRY-ORANMORE,24485.161353400257212,-17386700.331329293549061
"3121",2ae19629-2308-13a3-e055-000000000001,Y,SCREGG,AN SCREIG,"067196","1","27",GALWAY,Gaillimh,BALLINASLOE,28110.102206766361633,-19358224.230422019958496
"3122",2ae19629-2309-13a3-e055-000000000001,Y,SELERNA,SAILEARNA,"067197","1","27",GALWAY,Gaillimh,CONAMARA SOUTH,59530.797113667285885,-68395347.864888504147530
"3123",2ae19629-230a-13a3-e055-000000000001,Y,SHANKILL,AN TSEANCHOILL,"067198","1","27",GALWAY,Gaillimh,BALLINASLOE,23453.985606316757185,-18817629.700657237321138
"3124",2ae19629-230b-13a3-e055-000000000001,Y,SILLERNA,SAILEARNA,"067199","16","27",GALWAY,Gaillimh,CONAMARA NORTH,66157.966061735074618,-23527118.815994758158922
"3125",2ae19629-230c-13a3-e055-000000000001,Y,SKANNIVE,SCAINIMH,"067200","11","27",GALWAY,Gaillimh,CONAMARA NORTH,75385.532638192875311,-41653562.236150838434696
"3126",2ae19629-230d-13a3-e055-000000000001,Y,BALLYNORIG,BAILE AN ÓRAIGH,"077024","1","19",KERRY,Ciarraí,LISTOWEL,23529.688123889049166,-17826229.818069305270910
"3127",2ae19629-230e-13a3-e055-000000000001,Y,BALLYSEEDY,BAILE Ó SÍODA,"077025","1","19",KERRY,Ciarraí,TRALEE,24837.811307428550208,-20678273.557306855916977
"3128",2ae19629-230f-13a3-e055-000000000001,Y,BANAWN,AN BUNÁN,"077026","1","19",KERRY,Ciarraí,KENMARE,47285.247598520523752,-66291669.161062508821487
"3129",2ae19629-2310-13a3-e055-000000000001,Y,DERRYLAUR,DOIRE LÁIR,"067083","1","27",GALWAY,Gaillimh,GORT-KINVARA,31070.886202263664018,-40805170.734620608389378
"3130",2ae19629-2312-13a3-e055-000000000001,Y,DONAGHPATRICK,DOMHNACH PÁDRAIG,"067085","1","27",GALWAY,Gaillimh,TUAM,20505.029968936098157,-16136928.452981572598219
"3131",2ae19629-2313-13a3-e055-000000000001,Y,DOONBALLY,DÚN BAILE,"067086","1","27",GALWAY,Gaillimh,TUAM,37098.114560584865103,-29523362.117593683302402
"3132",2ae19629-2314-13a3-e055-000000000001,Y,DOONLOUGHAN,DÚN LOCHÁIN,"067087","53","27",GALWAY,Gaillimh,CONAMARA NORTH,63317.285637982044136,-14264652.890488296747208
"3133",2ae19629-2315-13a3-e055-000000000001,Y,KILLURSA,CILL FHURSA,"067140","1","27",GALWAY,Gaillimh,TUAM,34686.108797772023536,-42527007.602882206439972
"3134",2ae19629-2316-13a3-e055-000000000001,Y,KILMACSHANE,COILL MHIC SHEÁIN,"067141","1","27",GALWAY,Gaillimh,BALLINASLOE,23946.306017108745436,-30282179.985095527023077
"3135",2ae19629-2317-13a3-e055-000000000001,Y,KILMALINOGE,CILL MOLONÓG,"067142","1","27",GALWAY,Gaillimh,LOUGHREA,24544.121689129620790,-20092319.998804874718189
"3136",2ae19629-2318-13a3-e055-000000000001,Y,SKEHANAGH,AN SCEACHÁNACH,"067201","1","27",GALWAY,Gaillimh,GORT-KINVARA,27123.879930149003485,-15886786.153931343927979
"3137",2ae19629-2319-13a3-e055-000000000001,Y,SLIEVEANEENA,SLIABH AN AONAIGH,"067202","1","27",GALWAY,Gaillimh,CONAMARA SOUTH,58224.443467882163532,-57913449.650013670325279
"3138",2ae19629-231a-13a3-e055-000000000001,Y,SPIDDLE,AN SPIDÉAL,"067203","1","27",GALWAY,Gaillimh,CONAMARA SOUTH,40816.367471760691842,-35531145.705007679760456
"3139",2ae19629-231b-13a3-e055-000000000001,Y,BANNA,AN BHEANNACH,"077027","3","19",KERRY,Ciarraí,TRALEE,33263.287902133932221,-19920853.627889014780521
"3140",2ae19629-231c-13a3-e055-000000000001,Y,BAURTREGAUM,BARR TRÍ GCOM,"077028","1","19",KERRY,Ciarraí,TRALEE,31341.763423805692582,-25890311.597630016505718
"3141",2ae19629-231d-13a3-e055-000000000001,Y,BEAL,BIAILLE,"077029","1","19",KERRY,Ciarraí,LISTOWEL,23972.745467902859673,-22438424.212255660444498
"3142",2ae19629-231e-13a3-e055-000000000001,Y,DOORUS,DÚROS,"067088","17","27",GALWAY,Gaillimh,GORT-KINVARA,40054.932737005823583,-12041892.682504385709763
"3143",2ae19629-231f-13a3-e055-000000000001,Y,DRUMACOO,DROIM MUCÚ,"067089","2","27",GALWAY,Gaillimh,GORT-KINVARA,42620.172713107880554,-20112185.178900681436062
"3144",2ae19629-2320-13a3-e055-000000000001,Y,DRUMKEARY,DROIM CHIARA,"067090","1","27",GALWAY,Gaillimh,LOUGHREA,28560.411902188185195,-24085603.874484769999981
"3145",2ae19629-2321-13a3-e055-000000000001,Y,DRUMMIN,AN DROMAINN,"067091","1","27",GALWAY,Gaillimh,LOUGHREA,26558.588192368115415,-38880140.859408199787140
"3146",2ae19629-2322-13a3-e055-000000000001,Y,DUNMORE NORTH,DÚN MÓR THUAIDH,"067092","1","27",GALWAY,Gaillimh,TUAM,27306.891540883461857,-25353089.494312256574631
"3147",2ae19629-2323-13a3-e055-000000000001,Y,KILMEEN,CILL MHIAN,"067143","1","27",GALWAY,Gaillimh,LOUGHREA,40634.806342237556237,-30278348.725214697420597
"3148",2ae19629-2324-13a3-e055-000000000001,N,KILMOYLAN,CILL MHAOLÁIN,"067144","1","27",GALWAY,Gaillimh,TUAM,34373.506250819074921,-22561291.660753943026066
"3149",2ae19629-2325-13a3-e055-000000000001,Y,KILQUAIN,CILL CHUÁIN,"067145","1","27",GALWAY,Gaillimh,LOUGHREA,28867.043189908923523,-21925715.339296583086252
"3150",2ae19629-2326-13a3-e055-000000000001,Y,STRADBALLY,AN SRÁIDBHAILE,"067204","1","27",GALWAY,Gaillimh,ATHENRY-ORANMORE,23229.861637641020934,-16350605.861515065655112
