OBJECTID,ED_GUID,ED_OFFICIA,ED_ENGLISH,ED_GAEILGE,ED_ID_STR,ED_PART_CO,COUNTY_COD,COUNTY_ENG,COUNTY_GAE,CSO_LEA,SHAPE_Leng,SHAPE_Area,ACShort,AC
1867,2ae19629-1e10-13a3-e055-000000000001,Y,DERRIN,AN DOIRÍN,27036,1,32,CAVAN,An Cabhán,BALLYJAMESDUFF,24096.29994,-15010438.11,Cavan,Cavan County Council
1868,2ae19629-1e11-13a3-e055-000000000001,Y,DERRYLAHAN,DOIRE LEATHAN,27037,1,32,CAVAN,An Cabhán,CAVAN-BELTURBET,28663.98419,-19220491.22,Cavan,Cavan County Council
1869,2ae19629-1e13-13a3-e055-000000000001,Y,STRADONE,SRAITH AN DOMHAIN,27082,1,32,CAVAN,An Cabhán,BAILIEBOROUGH-COOTEHILL,36479.06405,-26031225.97,Cavan,Cavan County Council
1870,2ae19629-1e14-13a3-e055-000000000001,Y,SWANLINBAR,AN MUILEANN IARAINN,27083,1,32,CAVAN,An Cabhán,CAVAN-BELTURBET,32429.15146,-15226187.16,Cavan,Cavan County Council
1875,2ae19629-1e1a-13a3-e055-000000000001,Y,ARVAGH,ÁRMHACH,27002,1,32,CAVAN,An Cabhán,BALLYJAMESDUFF,31900.40052,-29458034.45,Cavan,Cavan County Council
1876,2ae19629-1e1b-13a3-e055-000000000001,Y,ASHFIELD,DROIM LÓCHÁIN,27003,1,32,CAVAN,An Cabhán,BAILIEBOROUGH-COOTEHILL,25430.61249,-17532067.22,Cavan,Cavan County Council
1877,2ae19629-1e1c-13a3-e055-000000000001,Y,DIAMOND,DROIM CHARTACH,27039,1,32,CAVAN,An Cabhán,CAVAN-BELTURBET,14880.55293,-8464482.274,Cavan,Cavan County Council
1878,2ae19629-1e1d-13a3-e055-000000000001,Y,DOOGARY,AN DÚGHARRAÍ,27040,1,32,CAVAN,An Cabhán,CAVAN-BELTURBET,16108.61335,-9363322.57,Cavan,Cavan County Council
1879,2ae19629-1e1e-13a3-e055-000000000001,Y,DOWRA,AN DAMHSHRAITH,27041,1,32,CAVAN,An Cabhán,CAVAN-BELTURBET,33924.9155,-22812428.52,Cavan,Cavan County Council
1880,2ae19629-1e1f-13a3-e055-000000000001,Y,TAGHART,AN TÁCHAIRT,27084,1,32,CAVAN,An Cabhán,BAILIEBOROUGH-COOTEHILL,22326.24055,-21838750.43,Cavan,Cavan County Council
1881,2ae19629-1e21-13a3-e055-000000000001,Y,TEMPLEPORT,TEAMPALL AN PHOIRT,27086,1,32,CAVAN,An Cabhán,CAVAN-BELTURBET,26311.61483,-19143464.27,Cavan,Cavan County Council
2279,2ae19629-1faf-13a3-e055-000000000001,Y,VIRGINIA,ACHADH AN IÚIR,27092,1,32,CAVAN,An Cabhán,BALLYJAMESDUFF,52251.02607,-52785223.69,Cavan,Cavan County Council
2280,2ae19629-1fb0-13a3-e055-000000000001,Y,WATERLOO,CARRAIG NA MADADH,27093,1,32,CAVAN,An Cabhán,BAILIEBOROUGH-COOTEHILL,40492.06966,-28371042.45,Cavan,Cavan County Council
3418,f91caa0f-0c2d-4ce7-a5b0-7a5ac354cb4f,N,DUNMAKEEVER/BENBRACK/DERRYNANANTA,DÚN MHIC ÍOMHAIR/AN BHINN BHREAC/DOIRE NA NEANTA,027014/027038,1,32,CAVAN,An Cabhán,CAVAN-BELTURBET,48785.99017,-76616881.9,Cavan,Cavan County Council
2262,2ae19629-1f9d-13a3-e055-000000000001,Y,CLOONUSKER,CLUAIN OSCAIR,37037,1,16,CLARE,An Clár,KILLALOE,30255.46273,-28937879.04,Clare,Clare County Council
2263,2ae19629-1f9e-13a3-e055-000000000001,Y,COOLMEEN,CÚIL MHÍN,37038,1,16,CLARE,An Clár,KILRUSH,31258.64052,-22977954.89,Clare,Clare County Council
2264,2ae19629-1f9f-13a3-e055-000000000001,Y,COOLREAGH,AN CHÚIL RIABHACH,37039,1,16,CLARE,An Clár,KILLALOE,26417.365,-14464440.55,Clare,Clare County Council
2265,2ae19629-1fa0-13a3-e055-000000000001,Y,KILFIDDANE,CILL FHEADÁIN,37076,1,16,CLARE,An Clár,KILRUSH,32404.94403,-27184083.31,Clare,Clare County Council
2266,2ae19629-1fa1-13a3-e055-000000000001,Y,KILKEE,CILL CHAOI,37077,1,16,CLARE,An Clár,KILRUSH,16325.65025,-5245507.517,Clare,Clare County Council
2267,2ae19629-1fa2-13a3-e055-000000000001,Y,KILKISHEN,CILL CHISÍN,37078,1,16,CLARE,An Clár,KILLALOE,30103.00587,-21009833.56,Clare,Clare County Council
2268,2ae19629-1fa3-13a3-e055-000000000001,Y,LURRAGA,AN LORGA,37116,1,16,CLARE,An Clár,ENNISTIMON,33365.76072,-15026570.86,Clare,Clare County Council
2269,2ae19629-1fa4-13a3-e055-000000000001,Y,MAGHERAREAGH,AN MACHAIRE RIABHACH,37117,1,16,CLARE,An Clár,ENNISTIMON,28104.0958,-24336609.2,Clare,Clare County Council
2273,2ae19629-1fa8-13a3-e055-000000000001,Y,COORACLARE,CUAR AN CHLÁIR,37040,1,16,CLARE,An Clár,KILRUSH,29800.18252,-22532411.41,Clare,Clare County Council
2274,2ae19629-1faa-13a3-e055-000000000001,Y,KILLADYSERT,CILL AN DÍSIRT,37079,1,16,CLARE,An Clár,KILRUSH,53983.06723,-63906225.86,Clare,Clare County Council
2275,2ae19629-1fab-13a3-e055-000000000001,Y,KILLALOE,CILL DALUA,37080,1,16,CLARE,An Clár,KILLALOE,23181.15352,-21016590.91,Clare,Clare County Council
2276,2ae19629-1fac-13a3-e055-000000000001,Y,KILLANENA,CILL AN AONAIGH,37081,1,16,CLARE,An Clár,KILLALOE,33602.84636,-36116170.55,Clare,Clare County Council
2277,2ae19629-1fad-13a3-e055-000000000001,Y,MILLTOWN MALBAY,SRÁID NA CATHRACH,37118,1,16,CLARE,An Clár,ENNISTIMON,28583.07965,-18497477.58,Clare,Clare County Council
2278,2ae19629-1fae-13a3-e055-000000000001,Y,MOUNT ELVA,SLIABH EILBHE,37119,1,16,CLARE,An Clár,ENNISTIMON,34542.21115,-28465159.31,Clare,Clare County Council
2281,2ae19629-1fb1-13a3-e055-000000000001,Y,ABBEY,AN MHAINISTIR,37001,6,16,CLARE,An Clár,ENNISTIMON,55280.04303,-25170002.01,Clare,Clare County Council
2282,2ae19629-1fb2-13a3-e055-000000000001,Y,CORROFIN,CORA FINNE,37042,1,16,CLARE,An Clár,ENNISTIMON,39562.42575,-34163085.12,Clare,Clare County Council
2283,2ae19629-1fb3-13a3-e055-000000000001,Y,CRATLOE,AN CHREATALACH,37043,1,16,CLARE,An Clár,SHANNON,27310.82257,-26037385.32,Clare,Clare County Council
2284,2ae19629-1fb4-13a3-e055-000000000001,Y,KILLANNIV,CILL NA LEANBH,37082,1,16,CLARE,An Clár,KILRUSH,39100.17579,-26602605.49,Clare,Clare County Council
2285,2ae19629-1fb5-13a3-e055-000000000001,Y,KILLARD,CILL ARDA,37083,2,16,CLARE,An Clár,KILRUSH,27695.10162,-17378469.63,Clare,Clare County Council
2286,2ae19629-1fb6-13a3-e055-000000000001,Y,KILLASPUGLONANE,CILL EASPAIG LONÁIN,37084,1,16,CLARE,An Clár,ENNISTIMON,18470.2288,-14160635.71,Clare,Clare County Council
2287,2ae19629-1fb7-13a3-e055-000000000001,Y,MOUNTIEVERS,BAILE UÍ FHEARAÍLE,37120,1,16,CLARE,An Clár,SHANNON,24864.67564,-20735184.81,Clare,Clare County Council
2288,2ae19629-1fb8-13a3-e055-000000000001,Y,MOUNTSHANNON,BAILE UÍ BHEOLÁIN,37121,1,16,CLARE,An Clár,KILLALOE,27393.73194,-20755276.69,Clare,Clare County Council
2289,2ae19629-1fba-13a3-e055-000000000001,Y,ANNAGH,AN TEANACH,37002,1,16,CLARE,An Clár,KILRUSH,32116.0048,-28138044.94,Clare,Clare County Council
2290,2ae19629-1fbb-13a3-e055-000000000001,Y,AYLE,AN AILL,37003,1,16,CLARE,An Clár,KILLALOE,19969.93631,-15828512.19,Clare,Clare County Council
2291,2ae19629-1fbc-13a3-e055-000000000001,Y,BALLAGH,AN BEALACH,37004,1,16,CLARE,An Clár,ENNISTIMON,31482.19083,-14795690.31,Clare,Clare County Council
2292,2ae19629-1fbd-13a3-e055-000000000001,Y,CREEGH,AN CHRÍOCH,37044,1,16,CLARE,An Clár,KILRUSH,27267.9265,-20393743.32,Clare,Clare County Council
2293,2ae19629-1fbe-13a3-e055-000000000001,Y,CRUSHEEN,CROISÍN,37045,1,16,CLARE,An Clár,KILLALOE,34060.17741,-28901612.52,Clare,Clare County Council
2294,2ae19629-1fbf-13a3-e055-000000000001,Y,KILLEELY,CILL LIAILE,37085,1,16,CLARE,An Clár,SHANNON,20066.54563,-15282837.38,Clare,Clare County Council
2295,2ae19629-1fc0-13a3-e055-000000000001,Y,KILLILAGH,CILL AIDHLEACH,37086,2,16,CLARE,An Clár,ENNISTIMON,35510.19488,-24588262.25,Clare,Clare County Council
2296,2ae19629-1fc1-13a3-e055-000000000001,Y,MOY,MAIGH,37123,1,16,CLARE,An Clár,ENNISTIMON,32299.75062,-25670876.43,Clare,Clare County Council
2297,2ae19629-1fc2-13a3-e055-000000000001,Y,MOYARTA,MAIGH FHEARTA,37124,1,16,CLARE,An Clár,KILRUSH,29797.66116,-29605820.46,Clare,Clare County Council
2298,2ae19629-1fc3-13a3-e055-000000000001,Y,BALLYBLOOD,BAILE UÍ BHLOID,37005,1,16,CLARE,An Clár,KILLALOE,22541.02928,-11164746.99,Clare,Clare County Council
2299,2ae19629-1fc4-13a3-e055-000000000001,Y,BALLYCANNAN,BAILE UÍ CHANÁIN,37006,1,16,CLARE,An Clár,SHANNON,25057.32082,-11309030.32,Clare,Clare County Council
2300,2ae19629-1fc5-13a3-e055-000000000001,N,BALLYEA,BAILE UÍ AODHA,37007,1,16,CLARE,An Clár,ENNISTIMON,36026.70748,-30717960.92,Clare,Clare County Council
2301,2ae19629-1fc6-13a3-e055-000000000001,Y,DANGAN,AN DAINGEAN,37046,1,16,CLARE,An Clár,KILLALOE,22815.18691,-16260115.96,Clare,Clare County Council
2302,2ae19629-1fc7-13a3-e055-000000000001,Y,DERREEN,AN DOIRÍN,37047,1,16,CLARE,An Clár,ENNISTIMON,26117.83704,-18888414.47,Clare,Clare County Council
2303,2ae19629-1fc8-13a3-e055-000000000001,Y,DERRYNAGITTAGH,DOIRE NA GCIOTACH,37048,1,16,CLARE,An Clár,KILLALOE,19514.89069,-11627652.18,Clare,Clare County Council
2304,2ae19629-1fc9-13a3-e055-000000000001,Y,KILLIMER,CILL ÍOMAÍ,37087,1,16,CLARE,An Clár,KILRUSH,33727.4253,-28935009.76,Clare,Clare County Council
2305,2ae19629-1fca-13a3-e055-000000000001,Y,KILLINABOY,CILL INÍNE BAOITH,37088,1,16,CLARE,An Clár,ENNISTIMON,44070.99306,-31289313.54,Clare,Clare County Council
2306,2ae19629-1fcb-13a3-e055-000000000001,Y,KILLOFIN,CILL LUA FINN,37089,1,16,CLARE,An Clár,KILRUSH,30929.88375,-41140726.43,Clare,Clare County Council
2307,2ae19629-1fcc-13a3-e055-000000000001,Y,KILLOKENNEDY,CILL Ó GCINNÉIDE,37090,1,16,CLARE,An Clár,KILLALOE,28840.68147,-24070129.68,Clare,Clare County Council
2308,2ae19629-1fcd-13a3-e055-000000000001,Y,MUCKANAGH,MUICEANACH,37125,1,16,CLARE,An Clár,ENNISTIMON,36168.81588,-32892896.43,Clare,Clare County Council
2309,2ae19629-1fce-13a3-e055-000000000001,Y,MULLAGH,MULLACH,37126,1,16,CLARE,An Clár,KILRUSH,25886.82391,-16820192.6,Clare,Clare County Council
2310,2ae19629-1fd0-13a3-e055-000000000001,Y,BALLYGLASS,AN BAILE GLAS,37009,1,16,CLARE,An Clár,SHANNON,23631.15441,-15768824.18,Clare,Clare County Council
2311,2ae19629-1fd1-13a3-e055-000000000001,Y,BALLYNACALLY,BAILE NA CAILLÍ,37010,1,16,CLARE,An Clár,KILRUSH,28815.89948,-23687022.63,Clare,Clare County Council
2312,2ae19629-1fd2-13a3-e055-000000000001,Y,DOONBEG,AN DÚN BEAG,37049,1,16,CLARE,An Clár,KILRUSH,34098.76052,-21487306.64,Clare,Clare County Council
2313,2ae19629-1fd3-13a3-e055-000000000001,N,DOORA,DÚIRE,37050,1,16,CLARE,An Clár,ENNIS,36773.77583,-31439637.13,Clare,Clare County Council
2314,2ae19629-1fd4-13a3-e055-000000000001,Y,KILLONE,CILL EOIN,37091,1,16,CLARE,An Clár,KILRUSH,26305.82265,-15959092.07,Clare,Clare County Council
2315,2ae19629-1fd5-13a3-e055-000000000001,Y,KILLURAN,CILL IÚRÁIN,37092,1,16,CLARE,An Clár,KILLALOE,29782.22426,-22849555.1,Clare,Clare County Council
2316,2ae19629-1fd6-13a3-e055-000000000001,Y,NEWGROVE,BAILE UÍ SHLATARA,37127,1,16,CLARE,An Clár,KILLALOE,30966.60549,-22338261.02,Clare,Clare County Council
2317,2ae19629-1fd7-13a3-e055-000000000001,Y,NEWMARKET,CORA CHAITLÍN,37128,1,16,CLARE,An Clár,SHANNON,27636.75775,-19009815.14,Clare,Clare County Council
2318,2ae19629-1fd8-13a3-e055-000000000001,Y,NOUGHAVAL,NUACHABHÁIL,37129,1,16,CLARE,An Clár,ENNISTIMON,39853.33445,-26053235.83,Clare,Clare County Council
2319,2ae19629-1fd9-13a3-e055-000000000001,Y,BALLYNAHINCH,BAILE NA HINSE,37011,1,16,CLARE,An Clár,KILLALOE,30295.23228,-19691838.11,Clare,Clare County Council
2320,2ae19629-1fda-13a3-e055-000000000001,Y,BALLYSTEEN,BAILE STIABHNA,37012,1,16,CLARE,An Clár,ENNISTIMON,27745.01821,-17510022.81,Clare,Clare County Council
2321,2ae19629-1fdb-13a3-e055-000000000001,Y,BALLYVASKIN,BAILE BHAISCINN,37013,3,16,CLARE,An Clár,ENNISTIMON,41790.21159,-20814114.76,Clare,Clare County Council
2322,2ae19629-1fdc-13a3-e055-000000000001,Y,DRUMCREEHY,DROIM CRÍCHE,37051,3,16,CLARE,An Clár,ENNISTIMON,29702.22109,-21010725.99,Clare,Clare County Council
2323,2ae19629-1fdd-13a3-e055-000000000001,Y,DRUMELLIHY,DROIM OILCHE,37052,1,16,CLARE,An Clár,KILRUSH,28276.44392,-26188245.12,Clare,Clare County Council
2324,2ae19629-1fde-13a3-e055-000000000001,Y,KILMIHIL,CILL MHICHÍL,37093,1,16,CLARE,An Clár,KILRUSH,35238.7084,-22341600.27,Clare,Clare County Council
2325,2ae19629-1fdf-13a3-e055-000000000001,Y,KILMURRY,CILL MHUIRE,37094,1,16,CLARE,An Clár,KILRUSH,31159.00181,-18548765.14,Clare,Clare County Council
2326,2ae19629-1fe0-13a3-e055-000000000001,N,O'BRIENSBRIDGE,DROICHEAD UÍ BHRIAIN,37130,1,16,CLARE,An Clár,KILLALOE,30596.55093,-13712371.15,Clare,Clare County Council
2327,2ae19629-1fe1-13a3-e055-000000000001,Y,OGONNELLOE,TUATH Ó GCONAÍLE,37131,1,16,CLARE,An Clár,KILLALOE,30625.33545,-40053658.64,Clare,Clare County Council
2328,2ae19629-1fe2-13a3-e055-000000000001,Y,OUGHTMAMA,UCHT MÁMA,37132,1,16,CLARE,An Clár,ENNISTIMON,39784.94192,-38641798.89,Clare,Clare County Council
2329,2ae19629-1fe3-13a3-e055-000000000001,Y,BOHERGLASS,AN BÓTHAR GLAS,37014,1,16,CLARE,An Clár,KILLALOE,22051.18237,-16971941.26,Clare,Clare County Council
2330,2ae19629-1fe4-13a3-e055-000000000001,Y,BOSTON,BOSTON,37015,1,16,CLARE,An Clár,ENNISTIMON,35486.5482,-48176610.15,Clare,Clare County Council
2331,2ae19629-1fe5-13a3-e055-000000000001,Y,CAHER,AN CHATHAIR,37016,1,16,CLARE,An Clár,KILLALOE,31633.5825,-26807351.21,Clare,Clare County Council
2332,2ae19629-1fe6-13a3-e055-000000000001,Y,DRUMLINE,DROM LAOINN,37053,1,16,CLARE,An Clár,SHANNON,28949.96538,-18844432.84,Clare,Clare County Council
2333,2ae19629-1fe7-13a3-e055-000000000001,Y,DRUMMAAN,DROIM MEÁIN,37054,1,16,CLARE,An Clár,KILLALOE,32320.09875,-48555114.05,Clare,Clare County Council
2334,2ae19629-1fe8-13a3-e055-000000000001,Y,KILMURRY,CILL MHUIRE,37095,5,16,CLARE,An Clár,KILRUSH,36681.45108,-17380769.89,Clare,Clare County Council
2335,2ae19629-1fe9-13a3-e055-000000000001,Y,KILNAMONA,CILL NA MÓNA,37096,1,16,CLARE,An Clár,ENNIS,36753.82072,-26328422.61,Clare,Clare County Council
2336,2ae19629-1fea-13a3-e055-000000000001,Y,QUERRIN,AN CUIBHREANN,37133,1,16,CLARE,An Clár,KILRUSH,21986.33129,-21843641.69,Clare,Clare County Council
2337,2ae19629-1feb-13a3-e055-000000000001,Y,QUIN,CUINCHE,37134,1,16,CLARE,An Clár,KILLALOE,25122.43902,-18393710.86,Clare,Clare County Council
2338,2ae19629-1fec-13a3-e055-000000000001,Y,RAHONA,RÁTH ÚNA,37135,1,16,CLARE,An Clár,KILRUSH,35830.86781,-24664562.66,Clare,Clare County Council
2339,2ae19629-1fed-13a3-e055-000000000001,Y,CAHERHURLY,CATHAIR URTHAILE,37017,1,16,CLARE,An Clár,KILLALOE,22917.1665,-13582249.1,Clare,Clare County Council
2340,2ae19629-1fef-13a3-e055-000000000001,Y,CAHERMURPHY,CATHAIR MHURCHÚ,37019,1,16,CLARE,An Clár,KILRUSH,27101.77534,-17658839.11,Clare,Clare County Council
2341,2ae19629-1ff0-13a3-e055-000000000001,Y,DYSERT,AN DÍSEART,37055,1,16,CLARE,An Clár,ENNISTIMON,32969.83797,-17194364.55,Clare,Clare County Council
2342,2ae19629-1ff1-13a3-e055-000000000001,Y,EINAGH,EIDHNEACH,37056,1,16,CLARE,An Clár,KILRUSH,24625.93256,-16818729.2,Clare,Clare County Council
2343,2ae19629-1ff2-13a3-e055-000000000001,Y,KILRAGHTIS,CILL REACHTAIS,37097,1,16,CLARE,An Clár,ENNIS,26293.58881,-14299958.95,Clare,Clare County Council
2344,2ae19629-1ff3-13a3-e055-000000000001,Y,KILRUSH RURAL,CILL ROIS (TUATH),37098,1,16,CLARE,An Clár,KILRUSH,51409.76147,-57218990.11,Clare,Clare County Council
2345,2ae19629-1ff4-13a3-e055-000000000001,Y,KILRUSH URBAN,CILL ROIS (UIRBEACH),37099,1,16,CLARE,An Clár,KILRUSH,9913.939195,-5554135.043,Clare,Clare County Council
2346,2ae19629-1ff5-13a3-e055-000000000001,Y,RATH,AN RÁTH,37136,1,16,CLARE,An Clár,ENNISTIMON,27740.1205,-15709893.95,Clare,Clare County Council
2347,2ae19629-1ff6-13a3-e055-000000000001,Y,RATHBORNEY,RÁTH BOIRNE,37137,1,16,CLARE,An Clár,ENNISTIMON,31539.67549,-29277263.76,Clare,Clare County Council
2348,2ae19629-1ff7-13a3-e055-000000000001,Y,CAPPAGHABAUN,AN CHEAPACH BHÁN,37020,1,16,CLARE,An Clár,KILLALOE,35852.23424,-33052978.05,Clare,Clare County Council
2349,2ae19629-1ff8-13a3-e055-000000000001,Y,CAPPAVILLA,CEAPACH AN BHILE,37021,1,16,CLARE,An Clár,SHANNON,15060.95364,-8912100.758,Clare,Clare County Council
2350,2ae19629-1ff9-13a3-e055-000000000001,Y,CARRAN,AN CARN,37022,1,16,CLARE,An Clár,ENNISTIMON,31099.55123,-35569908.23,Clare,Clare County Council
2351,2ae19629-1ffa-13a3-e055-000000000001,N,ENNIS RURAL,INIS (TUATH),37057,1,16,CLARE,An Clár,ENNIS,41895.08223,-29220296.34,Clare,Clare County Council
2352,2ae19629-1ffb-13a3-e055-000000000001,Y,ENNIS No. 2 URBAN,INIS (UIMH.2 UIRBEACH),37058,1,16,CLARE,An Clár,ENNIS,3383.015168,-444869.6121,Clare,Clare County Council
2353,2ae19629-1ffc-13a3-e055-000000000001,Y,ENNISTIMON,INIS DÍOMÁIN,37059,1,16,CLARE,An Clár,ENNISTIMON,27907.89714,-26232657.71,Clare,Clare County Council
2354,2ae19629-1ffd-13a3-e055-000000000001,Y,KILSEILY,CILL TSÍLE,37100,1,16,CLARE,An Clár,KILLALOE,30825.04076,-27797905.21,Clare,Clare County Council
2355,2ae19629-1ffe-13a3-e055-000000000001,Y,KILSHANNY,CILL SEANAIGH,37101,1,16,CLARE,An Clár,ENNISTIMON,22423.23644,-8488160.127,Clare,Clare County Council
2356,2ae19629-1fff-13a3-e055-000000000001,Y,RATHCLOONEY,RÁTH CLUAINE,37138,1,16,CLARE,An Clár,KILLALOE,22743.99873,-12241420.21,Clare,Clare County Council
2357,2ae19629-2000-13a3-e055-000000000001,Y,RINEALON,RINN FHAOLÁIN,37139,1,16,CLARE,An Clár,KILRUSH,21047.8196,-20870492.14,Clare,Clare County Council
2358,2ae19629-2001-13a3-e055-000000000001,Y,ROSSROE,AN ROS RUA,37140,1,16,CLARE,An Clár,KILLALOE,23721.68936,-16120076.34,Clare,Clare County Council
2359,2ae19629-2002-13a3-e055-000000000001,Y,RUAN,AN RUÁN,37141,1,16,CLARE,An Clár,ENNISTIMON,41922.80584,-28806948.22,Clare,Clare County Council
2360,2ae19629-2003-13a3-e055-000000000001,Y,CARROWBAUN,AN CHEATHRÚ BHÁN,37023,1,16,CLARE,An Clár,KILLALOE,22096.34296,-19387026.54,Clare,Clare County Council
2361,2ae19629-2004-13a3-e055-000000000001,Y,CASTLECRINE,AN CAISLEÁN CRÍON,37024,1,16,CLARE,An Clár,KILLALOE,22224.14823,-18956284.37,Clare,Clare County Council
2362,2ae19629-2005-13a3-e055-000000000001,Y,CASTLETOWN,CAISLEÁN BOIRNE,37025,1,16,CLARE,An Clár,ENNISTIMON,45432.36016,-25188345.82,Clare,Clare County Council
2363,2ae19629-2006-13a3-e055-000000000001,Y,CLAREABBEY,MAINISTIR AN CHLÁIR,37026,1,16,CLARE,An Clár,ENNIS,33495.62553,-29710041.68,Clare,Clare County Council
2364,2ae19629-2007-13a3-e055-000000000001,N,FAHYMORE,AN FHAICHE MHÓR,37060,1,16,CLARE,An Clár,KILLALOE,30580.74688,-20663585.36,Clare,Clare County Council
2365,2ae19629-2008-13a3-e055-000000000001,Y,FEAKLE,AN FHIACAIL,37061,1,16,CLARE,An Clár,KILLALOE,28783.9463,-16699557.82,Clare,Clare County Council
2366,2ae19629-2009-13a3-e055-000000000001,Y,KILTANNON,CILL TSEANÁIN,37102,1,16,CLARE,An Clár,KILLALOE,33559.05441,-18857430.88,Clare,Clare County Council
2367,2ae19629-200a-13a3-e055-000000000001,Y,KILTENANLEA,CILL TSEANÁIN LÉITH,37103,1,16,CLARE,An Clár,SHANNON,22446.31726,-21931299.83,Clare,Clare County Council
2368,2ae19629-200b-13a3-e055-000000000001,Y,KILTORAGHT,CILL TÓRACHTA,37104,1,16,CLARE,An Clár,ENNISTIMON,39398.58758,-19168566.94,Clare,Clare County Council
2369,2ae19629-200c-13a3-e055-000000000001,Y,SCARRIFF,AN SCAIRBH,37142,1,16,CLARE,An Clár,KILLALOE,36889.96597,-29750767.3,Clare,Clare County Council
2370,2ae19629-200d-13a3-e055-000000000001,Y,SIXMILEBRIDGE,DROICHEAD ABHANN Ó GCEARNAIGH,37143,1,16,CLARE,An Clár,SHANNON,24340.17818,-15757691.24,Clare,Clare County Council
2371,2ae19629-200e-13a3-e055-000000000001,Y,CLENAGH,AN CHLAONACH,37027,1,16,CLARE,An Clár,SHANNON,37918.23142,-60173085.5,Clare,Clare County Council
2372,2ae19629-200f-13a3-e055-000000000001,Y,CLOGHAUN,AN CLOCHÁN,37028,1,16,CLARE,An Clár,ENNISTIMON,26442.96056,-16876836.43,Clare,Clare County Council
2373,2ae19629-2010-13a3-e055-000000000001,N,FORMOYLE,FORMAOIL,37062,1,16,CLARE,An Clár,KILRUSH,32597.86259,-23975171.25,Clare,Clare County Council
2374,2ae19629-2011-13a3-e055-000000000001,Y,FURROOR,FORÚIR,37063,1,16,CLARE,An Clár,KILRUSH,41618.73501,-37359615.04,Clare,Clare County Council
2375,2ae19629-2012-13a3-e055-000000000001,Y,KINTURK,CEANN TOIRC,37105,1,16,CLARE,An Clár,KILRUSH,31952.99494,-18819090.24,Clare,Clare County Council
2376,2ae19629-2013-13a3-e055-000000000001,Y,KNOCK,AN CNOC,37106,1,16,CLARE,An Clár,KILRUSH,29536.54466,-24333734.96,Clare,Clare County Council
2377,2ae19629-2014-13a3-e055-000000000001,Y,SMITHSTOWN,BAILE ÁTHA AN GHABHANN,37144,1,16,CLARE,An Clár,ENNISTIMON,20639.13245,-12895316.44,Clare,Clare County Council
2378,2ae19629-2015-13a3-e055-000000000001,Y,SPANCELHILL,CNOC UARCHOILLE,37145,1,16,CLARE,An Clár,ENNIS,30296.63924,-18310763.8,Clare,Clare County Council
2379,2ae19629-2016-13a3-e055-000000000001,Y,St. MARTIN'S,TOBAR MÁRTAIN,37146,1,16,CLARE,An Clár,KILRUSH,26823.26327,-22927678.62,Clare,Clare County Council
2380,2ae19629-2017-13a3-e055-000000000001,Y,TEMPLEMALEY,TEAMPALL UÍ MHÁILLE,37147,1,16,CLARE,An Clár,ENNIS,44564.62915,-21787925.16,Clare,Clare County Council
2381,2ae19629-2018-13a3-e055-000000000001,Y,CLOGHERA,CLOCHDHOIRE,37029,1,16,CLARE,An Clár,KILLALOE,31885.92272,-20755741.87,Clare,Clare County Council
2382,2ae19629-2019-13a3-e055-000000000001,Y,CLONDAGAD,CLUAIN DÁ GHAD,37030,1,16,CLARE,An Clár,KILRUSH,38132.63924,-26401409.29,Clare,Clare County Council
2383,2ae19629-201a-13a3-e055-000000000001,Y,GLENDREE,GLEANN DRÍTH,37064,1,16,CLARE,An Clár,KILLALOE,22728.32326,-17837919.91,Clare,Clare County Council
2384,2ae19629-201b-13a3-e055-000000000001,Y,GLENINAGH,GLEANN EIDHNEACH,37065,5,16,CLARE,An Clár,ENNISTIMON,31909.78828,-28657772.12,Clare,Clare County Council
2385,2ae19629-201c-13a3-e055-000000000001,Y,KNOCKNABOLEY,CNOC NA BUAILE,37107,1,16,CLARE,An Clár,KILRUSH,34288.53792,-32531014.9,Clare,Clare County Council
2386,2ae19629-201d-13a3-e055-000000000001,Y,KNOCKNAGORE,CNOC NA GCORR,37108,1,16,CLARE,An Clár,KILRUSH,26472.78148,-20815694.76,Clare,Clare County Council
2387,2ae19629-201e-13a3-e055-000000000001,Y,KYLE,AN CHILL,37109,1,16,CLARE,An Clár,KILLALOE,22164.58543,-17072543.85,Clare,Clare County Council
2388,2ae19629-201f-13a3-e055-000000000001,Y,TOBERBREEDA,TOBAR BHRÍDE,37148,1,16,CLARE,An Clár,KILLALOE,25636.90151,-15956286.44,Clare,Clare County Council
2389,2ae19629-2020-13a3-e055-000000000001,Y,TOMFINLOUGH,TUAIM FHIONNLOCHA,37149,1,16,CLARE,An Clár,KILLALOE,28460.25815,-21899181.52,Clare,Clare County Council
2390,2ae19629-2021-13a3-e055-000000000001,Y,CLOONADRUM,CLUAIN AN DROMA,37031,1,16,CLARE,An Clár,KILRUSH,26195.97622,-18128321.85,Clare,Clare County Council
2391,2ae19629-2022-13a3-e055-000000000001,Y,CLOONANAHA,CLUAIN AN FHATHAIGH,37032,1,16,CLARE,An Clár,ENNISTIMON,29128.70828,-25735761.93,Clare,Clare County Council
2392,2ae19629-2023-13a3-e055-000000000001,Y,GLENMORE,AN GLEANN MÓR,37066,1,16,CLARE,An Clár,KILRUSH,39631.07743,-33113306.19,Clare,Clare County Council
